Temperature (K),Strain,Youngs_Modulus (GPa),Stress (GPa),Thermal_Conductivity (W_m_K)
401.0497098504202,0.06536926668118763,81.88911885765503,5.488072626027519,169.47184793850138
889.4513057385841,0.07654476043471903,65.15002332942143,5.374423209678446,160.08062964413688
625.5272550341103,0.14442386080844635,72.80916342755968,10.545726259548562,165.8070181743367
379.71586373561183,0.08507126142271548,79.8586822640013,6.782503021389055,179.14487926031896
357.1618690020229,0.00769414847740803,82.01643668483419,0.5932655004382369,174.60640446597176
545.6858305496644,0.012450863657442171,74.47354722002021,0.9462696101924447,173.92775356063285
591.1915656603061,0.1119364033912241,75.24638952329835,8.32022038637148,164.5323849270806
575.7095995123699,0.028399021552727815,76.64556277353778,2.2214656129055044,172.35092855008213
678.8526564716333,0.06359749266013746,68.93492699498807,4.507777749377301,162.83387817189572
442.3019802075313,0.023200559480255692,74.97403373549555,1.8698485232615802,170.11173879451516
892.2532836237638,0.15174410702671337,66.64755524530898,9.586510672645197,167.36529227580905
697.7993503427763,0.09902479875483235,69.1293077857586,7.325525301747694,165.4525745388263
495.8203984901158,0.07623187188881904,77.07177169895041,5.814502096569671,173.26413933413644
742.7531579740759,0.04596810588918553,69.22601933574994,3.100435981892691,164.48923996396502
845.5272217378724,0.057992397850966354,68.80512498235319,4.026707445197229,169.1670313050467
202.47227578516834,0.15203125148040203,80.56496809731117,12.127634696167869,179.57648111373942
551.898650839333,0.08723725235191411,72.72717859389263,6.640791419927707,173.87481141685765
621.5795599723019,0.006285705893784785,71.71592319876942,0.4624772714888381,171.81072362747037
916.1839217211555,0.042698920390712575,63.86043436211716,2.7467687029615373,163.18483176623258
727.4047705491786,0.10054262952968299,68.54727067395491,6.976843842152177,170.6990897820316
437.0212902809906,0.02951343713701352,74.96792234364865,2.2404178936540937,167.79945385699162
375.0528389945013,0.047368605136991794,81.09446128312594,3.8310819084500434,167.39619882801568
604.5928818198364,0.06898080302788206,76.13881784232646,4.8060551587139235,172.32147787116088
252.43935690463255,0.11437806987650133,82.53538240485528,10.04592498440475,174.6481289243723
238.2682762191382,0.021293932962969248,81.55856469295131,1.7841601812407961,181.7758004004244
650.8379773775555,0.0058262294484349424,70.52823797703576,0.43953037478508944,164.70802141887677
640.6313627191668,0.09486279118908279,70.04354550011286,7.069472498457571,166.8189735525975
523.7837553019141,0.021927685163243765,77.7120790069723,1.6341312498083969,167.30921670341564
483.5770072060482,0.07695839420367609,74.87738461048572,6.273932102857999,170.71993061709952
564.2802444682334,0.046222092270955056,76.57351686435136,3.551824379132408,174.04972654474435
476.61479461101476,0.030014777153183344,74.59840468496505,2.3809097740550906,172.39024110456077
875.7731547118833,0.06672543946973662,66.43869753307172,4.474199069270441,165.30948889217598
237.19066846209174,0.08403478755171816,84.79661444488838,6.737897134038234,178.05847904213996
637.6695271343622,0.11149239645016151,75.38272746524437,8.228459017638745,161.9285690884849
202.69350289314838,0.051378416095372324,83.47864099194425,4.327373388617482,175.54012530591183
537.8349000254939,0.03686953703322281,75.40054505047144,2.852278041077983,172.67062466408245
850.0083632695427,0.06086023493353332,65.20320639604076,4.001376015150166,169.06932741643084
253.03641055452778,0.08942171371438286,79.307005264134,7.742466305543106,180.53065991846694
602.2869419647951,0.0397915517091935,73.8420379602242,3.12374500603738,171.03318428128077
894.455899221431,0.04421314707713201,66.39789855375862,2.82966938593336,166.40924815334958
607.1112910346284,0.06256576424015813,73.69028384418695,4.545467733643454,162.58246039167446
649.8744511480041,0.06214570533977465,72.83601405041573,4.361128248864774,168.6791268542063
893.1047202028752,0.07109935729661758,67.26942846765269,4.765311042783217,165.5883409219778
932.1727776628861,0.1046677339350094,63.3307994194974,6.767310933929848,166.99598419081846
510.33349383158713,0.06769594023865588,73.94139372676759,4.925891445313369,168.2819215648026
801.0765562657385,0.034280084514305295,66.4225909715934,2.3830518486271046,161.62411250473926
803.580272077332,0.026278593374329924,65.81003896187576,1.7393073521109468,165.8025754298881
318.00794045053163,0.13643187633587675,78.40196364582378,11.043118491346046,168.69722352298183
716.2758255333614,0.08906696375281078,71.41771160688444,5.894005771196599,160.8422622803805
212.54125504823332,0.05082361294748412,80.83040497827444,4.381375452750067,176.5383105267672
711.5045661171985,0.06887107068472956,72.2623892856787,4.9213702587729635,163.71849715816793
830.6058363787794,0.004752797932124381,69.28951726767883,0.3291317051949997,165.91219760726943
517.4396680400113,0.01300538050669917,77.89744915079851,0.9716477304644804,169.7101145054543
981.8163974271005,0.11486430473078452,60.75054795133589,7.362940956123466,154.79150632627193
708.6898718181509,0.0036049019652445915,71.42058960313508,0.2596147623466667,171.95596075425567
715.1336547964885,0.10918110161557344,71.03136004176073,7.705636314868489,167.49567236081464
242.13005225290925,0.057437167795383916,82.98786819604652,5.008326848751947,175.933120726232
233.39960086360182,0.14877280251588376,80.11308575709305,12.097927403539176,176.89375109591785
751.15466679097,0.132929827961829,68.55177161011548,9.054709909631391,158.87465426917274
803.9800425224448,0.028749040441131492,67.20852075296257,1.95732708240072,169.64273650633018
567.158450989098,0.059553943245511116,76.5291252114845,4.4348123130897354,172.62796793184594
361.43448489594954,0.015127530336012546,79.48005801249651,1.179409800691768,175.20471912861777
689.8004731181439,0.021153445543977696,70.15631354875615,1.5085248531431952,162.5027161332803
564.4792728578168,0.1373990283763862,72.4085726220444,10.465205018386921,162.71390758635846
206.85620198862722,0.04805661138325838,81.10407648162925,4.019191845523791,171.00839038142695
215.1614516025944,0.09800400257462988,83.72284610262349,7.729340031678794,171.37799512210538
417.2617383349709,0.0894516768423532,79.66589125603433,7.131567400824509,177.9801502517593
591.2194030248213,0.10605749807482595,72.57616892056157,8.375375877124831,171.4966751946848
246.5171034086028,0.03966862112761188,84.6155464223795,3.3189557416814734,175.41976730482216
580.9064758110583,0.02325692683960806,73.51150906771976,1.816537472484608,175.02182308165547
256.698232030116,0.0977469416981334,83.74367932635113,7.834837344089369,174.28068539548755
611.812503115048,0.05181581071265416,74.93872907681046,3.98110616786261,169.62225081616035
641.1577704781104,0.014167725321713382,74.94824169536365,1.0193204598440435,163.34231397905185
469.32515062679335,0.11758725197301198,80.1776836548731,9.228172076494888,169.61671289600025
830.8745415285844,0.07526583251969736,66.34135758261293,5.054742989278782,158.03996532842828
602.6011774196846,0.057231077250223784,73.07876421364927,4.312032505240321,166.75144229640267
656.2758310847835,0.009606849347737324,73.64880639304239,0.7221172456332912,170.57577323826857
870.2575923960629,0.08216908643746357,68.34067726587222,5.606123479474298,162.32920710090417
281.4233195743589,0.031418584551899095,84.71289612493207,2.524205607921812,178.67298611254049
650.2305883322476,0.04716003744645058,70.73837693833956,3.4938788384964523,168.29648034156983
259.0757580171012,0.0389157173324464,81.3313456574089,3.410443028133657,177.41351172373118
970.8491009479203,0.05184275743251441,61.290312359513,3.334154043090043,163.87225366158071
457.1371409128168,0.13491501717693488,74.66800928808644,10.820909996301713,170.41012908328761
277.88677320472095,0.1426523072464648,84.85678938614649,11.507715279369044,175.2287016881226
455.74619449337206,0.12222972810019427,78.25985026226222,9.36642065576335,174.39968653615807
782.1811554404211,0.0818287471353791,67.60810604943113,5.702360137092582,164.9240483018169
890.3340146276303,0.1211350604521776,64.6027097312344,7.742149898944913,164.5506736339187
782.7596539231772,0.14840809242937275,67.39886939215174,10.050598465341052,159.4873228205728
551.7550153087882,0.11706750440180268,76.55742296640524,8.249699964423092,165.49967706154558
661.0503183453902,0.032655732755166526,73.25121078675286,2.316344228545602,173.33248922274248
924.331477501751,0.040042698967510296,66.19394964343684,2.747817505415442,165.16621420818325
971.3319408464882,0.1425904559575728,63.99186616590409,9.215646127085625,158.30592380970762
798.6179159716994,0.11432307972301145,68.77935613057089,8.382274948934374,168.01739198885045
771.3241069346436,0.047846080531987224,70.80814872620594,3.321427318838413,170.5529499924333
768.6245733563563,0.04752888892697951,70.28548738281293,3.3030182606070446,158.28331359251933
923.4883483428216,0.0760066357388244,62.59090806269044,4.787977366514053,163.29240811130072
572.7537333210541,0.11976956744518691,76.19115859092364,8.471655812739327,163.62329877449724
570.5839539499098,0.06445018662333439,76.41707111683749,5.033157113709107,166.8553660251744
642.9949959202252,0.10154964194702125,75.2446164111729,7.042818986599594,170.6683934489621
223.77173842177677,0.14771563155483916,80.85134000614788,12.583987629716738,171.74207324567405
479.83933189801587,0.08845288244666016,74.56821978805446,6.900246169017185,163.68350127916594
746.7051931303347,0.09877329595903807,71.1106129672025,7.055302890094758,167.54604667278286
934.73748306162,0.013962779949375493,63.38964039071818,0.9211754485139216,158.62601908770264
238.58955979692897,0.14918521289209624,81.33877019173704,12.03004441649451,174.54055162734073
542.7814429460011,0.00813873501874439,73.93316177360363,0.6296784399105594,172.67405523185198
826.6546153791531,0.05855755760318235,68.71716990279802,4.0368743180285565,167.80116273641843
542.972271212827,0.024236760207859136,78.0543347814347,1.8478453468245075,171.23841554594256
713.8687494590242,0.07050356128068466,70.0898818833404,4.918813322745678,168.84091579199796
816.6274464952363,0.04539703851723074,67.62530845164972,3.184246906722364,168.88617260274341
712.4936803166031,0.05948777849204568,68.01744356492246,4.175875861936869,162.65847741912
840.5821732390568,0.003039753403730026,64.65063099431302,0.21570836701876808,159.99436175577978
917.9583788555301,0.0976707663930593,63.63776985983331,6.321745474777035,162.60721809495544
285.34188337131576,0.08218599752431958,79.07311586748966,6.282997779438893,178.19685759854883
996.483958599194,0.010010673737678524,62.90397749333847,0.6398550273391139,156.30619700270404
778.8363287961688,0.04674076958295247,68.11304759716516,3.2343575747933975,168.6080995841541
538.579236817512,0.0020167480195077796,72.95871738992565,0.1442120357229307,171.89406529749078
950.5261691651143,0.017513510485800826,63.52739376091892,1.171564611595996,163.1498280272154
445.6835739387599,0.038327259602975824,78.7279071152077,2.9370278805484875,174.2107386520056
626.8332127975366,0.08186043568830563,74.08096097626988,5.84927099995599,162.93963273665995
254.29685080766288,0.03581760058137943,81.04906955074684,2.946525540889454,173.6400911943781
828.541209978915,0.1117665722748075,64.97047332460741,7.139767166549494,161.43860557363806
746.8411133813544,0.0967850379061808,68.21948990399883,6.6494543097593795,166.8367512337017
664.4481673450098,0.09381658083343011,74.2427866342515,6.792632993549614,169.25595487089046
416.8988064199332,0.04270256862150759,78.60370964764972,3.3206491604511514,169.74184562124077
254.24777297492298,0.14678912345332343,85.01979061234252,11.931917433558363,177.4620275209161
971.8253452640485,0.08342415620565316,62.25922551663372,5.1991898831190255,162.96411372749972
957.3136629514124,0.09362699230000637,62.64118062898319,5.942983019896914,158.21196553458415
901.0787119683758,0.1277995546635585,66.34423182635733,8.270985603320742,155.6477945539606
446.6966302293857,0.02379424549223414,80.25527077890894,1.8573720797200357,169.07226645904532
565.3642921324854,0.10876515456671988,75.07872620376315,8.519156580437224,162.8403789758797
224.31117824560172,0.0012816805429812436,82.58378959566139,0.10637827357312696,170.62397902951957
491.8072040951878,0.08514347240256585,77.22652880493841,6.510609116497801,173.84976293488648
389.0827299379544,0.13032411129693983,79.66445937488702,10.630165145066066,171.9900254844459
655.1464980489708,0.134427127815186,72.42211424712688,10.118101361365104,169.45255856488558
769.3895305008132,0.09444268601358778,70.02443509838025,6.621195692974846,165.42309770803288
675.40237404083,0.05673605446903586,73.2414074574057,4.384140486131952,167.9753567168067
697.4526867074593,0.1452736729539227,71.29217638752861,10.314874272725577,162.47521412237217
373.2120857393726,0.003154325440168908,76.90090449709544,0.2630415398239645,172.81805676109798
721.8485507244816,0.12019784467639298,69.90166916886527,8.022016533748326,165.9913392483353
882.6796741779225,0.14424996595582187,68.36630339258419,10.11519808206244,168.50607018461173
726.551217333266,0.12181989261154369,69.55238636487285,8.845831316699874,160.53032662027468
846.126546611681,0.007534921881837188,68.22377126024715,0.5067250608129983,167.83815950804942
301.10408591962454,0.0023139906875605134,82.02688543859337,0.1900298332664321,172.75725903916148
946.3455308365507,0.13303950244917886,66.37722812512503,8.661467907978027,161.04947888054954
520.3188181032334,0.027654747449871526,78.85162066905549,2.0396994985367325,163.87525161340545
751.5712780504228,0.0550736831784658,68.33465688721655,3.8629764162291678,171.30334153121464
779.3319615422363,0.14618996245244692,67.00806613273888,9.821741569665067,163.08606243834242
374.28056918046684,0.12349705897921867,77.70799125612089,9.459254320573143,171.3576509447507
390.60259098274423,0.13273011392773063,79.76761869922183,10.312095765242773,169.1692542794213
736.2616358953013,0.029008097595364733,67.42104477875424,2.0323607960362047,169.33605613847772
440.2351658974381,0.09535546271941187,75.34568353887686,7.323924109019637,170.54551567509628
946.5879942401033,0.08342451765270122,62.19581067151294,5.543275945325232,166.90706559035146
992.0317029418666,0.08989327707833833,62.53578480490888,5.556520269095851,158.42553965681768
234.0060789951134,0.029497772600941375,83.07512982670767,2.404897914218122,178.1431697871699
524.8319807528775,0.0522742840006363,75.08339951860994,4.004090882739204,167.81961474324856
285.08496459436515,0.13157305155820465,82.5746187759856,10.539186340560045,168.28921382675762
995.4962314562848,0.12054883157792046,63.89939306272124,7.5650127241371905,161.33668968118835
413.90411393992144,0.0012507707710941083,77.74627828258188,0.09658388022703128,167.7845170351788
271.54150314587577,0.07289915016881107,83.24499236038616,5.656380400854877,169.20690865922063
828.1004356583534,0.12163682651383521,69.38784484644083,8.053268379782583,158.43463790002667
432.0182472861747,0.02070667128599142,75.81175197563176,1.6396732773237506,169.33170946922073
552.2757394016595,0.08550253458668096,74.09075530693127,6.567993130137148,173.47610257776137
734.5854782515532,0.04574953511312739,68.75526966307616,3.3098508828538455,163.34170761193292
757.992570256577,0.10043923491074327,66.98591332273531,6.842970661760647,163.0336747704459
959.9370999302588,0.13614669486878714,62.07385155428663,8.67093907210818,164.47048834441216
531.0175458969597,0.042824084060142195,73.4328813472352,3.1981793661971003,166.8593459107228
696.289128801291,0.0028255015159832377,70.65103544045593,0.20187592198348184,168.32197407087278
605.9215156876107,0.12973945920458135,74.69830064915246,9.698172133050848,169.4385936180589
773.9103793514494,0.06002334983119291,66.42747509696667,4.161259819397348,163.66481555187187
230.1178480881755,0.13597429780065856,79.27521081531707,11.392841134814265,174.34495444787746
293.0353987484073,0.08721421901557835,80.13824237758439,7.548369963228251,168.2501966354788
851.447009163888,0.11722697058503322,69.32267504495991,7.991202745602051,158.1470562140181
474.23353479919507,0.04471076058205856,74.6872859514297,3.662033908222836,172.39981836632393
306.2974551147927,0.09310039490852562,80.65566603045438,7.674477021142665,167.35298972197933
261.92780675868585,0.14945189959474262,80.43305644894095,12.12679001752547,181.46562105750314
999.5158267762334,0.14142651892064642,61.4612179633896,9.037543070980128,161.59966552839424
952.5029059021987,0.06693677271664,64.36125467580212,4.389138358117609,165.815592489124
646.4285736133705,0.08883768381331324,75.49682791339198,6.615952483018099,167.78268651914138
799.9999952909894,0.15041520596112493,68.8221593773736,9.932733190835156,170.02096484922615
821.693090803668,0.12381212545872076,66.61816770935206,8.169346749243829,167.02956160686696
580.0358718113471,0.088736989161651,75.02230923337304,6.609974057420335,162.67415119835394
414.67024800361924,0.14895152398034264,80.96458252982016,11.682529493141102,174.91677911110466
314.4704499520474,0.14137904464173237,81.52528469044572,11.233756216791017,170.24245913695432
460.6733764252154,0.054093222890429365,75.79534799968773,4.232086402127266,165.1194924528981
299.6558131483934,0.0765745405051333,79.9449470238625,6.603384119947985,173.02811974442116
956.1686521147524,0.12916251913261365,64.884386715579,8.113282961285739,157.2005603324474
314.7277566471524,0.05557629548915974,81.71080277989468,4.270795955946051,176.96613393759682
496.56629656378806,0.01958138595416497,73.9019048728719,1.5286225974191425,174.142078983689
738.9198060386155,0.01723266497271446,68.21332645476177,1.2656020717455299,165.0984790751287
467.45458680631674,0.10727452053769483,75.55318597777797,8.254335381672393,171.14158334702256
762.0799409484231,0.10304228420954845,71.19858584079462,7.560091155428164,159.98961529623435
804.5679971864772,0.008538732639944587,70.75585532503759,0.5795893854704993,164.4975126761695
318.46195901523845,0.136728990257285,83.94728357462395,11.410375852616815,169.62988949657918
994.66726650666,0.05422255881801178,64.06200423273283,3.4118960458890952,165.34766269082095
789.1187109471297,0.13022488805829857,70.51904914257751,8.732896564213712,168.41831642612206
361.0248729511233,0.081253481823676,78.26897620697652,6.640771116055902,168.86125121885416
821.2288163067163,0.13828276069982645,70.1987071446791,9.482449413529904,164.30757350118174
238.2061249088994,0.08760718877109627,84.71560946215172,7.291740202528187,173.08221398655039
609.9315074127977,0.1499423913490751,71.48305661619094,10.906148619119449,172.15512719603436
672.942210858885,0.11289354614228597,70.11534620853402,8.057135431228502,172.54616840050926
975.4186291107804,0.05897907216008095,63.684396681559605,3.7636821274534458,163.19645058805173
531.1805893254083,0.06028181634361225,73.91531718126977,4.653188918262716,167.23314681035123
774.6363510976337,0.03554797854179347,68.66714209579429,2.457679307126319,169.8917568895844
560.0312695812,0.07050071188406763,77.633011832048,5.027775566914,169.71441720371328
723.8564143299332,0.10431678599336172,67.99061827262007,7.286016797632468,168.22636241966939
700.2476263261851,0.011127092352757577,73.19335497907093,0.7666442286093547,162.83709907957314
552.2847387484468,0.09573039051304566,73.6568054073951,7.138629956985214,167.48546560394857
800.0575709166081,0.15183508320001957,65.97980435920994,10.427814145007659,161.82173238972513
657.0633030764774,0.05204347136170621,74.29822535035674,3.90574512131479,166.86100082895643
753.9139488277137,0.11064940081339497,70.32192048889587,8.188881485933761,166.95806250770855
279.4140769947857,0.005209784135403433,82.14368385851913,0.4346682789722775,180.53120383924238
568.9457351602238,0.0542518012503445,75.11613556162463,4.266034572198446,162.28656745919847
651.2067119110765,0.03746522241751222,70.6257563926308,2.577484687301764,165.09712743585527
639.696486320093,0.10553619831271734,73.98997117038168,8.308883223136963,171.89153421853095
220.43572291490187,0.049482615839046444,79.48309847429573,4.199265384302434,175.52992156780508
305.8691239859259,0.10469694161059018,78.35008604151886,8.644964946359723,167.3322906533952
236.05613301573277,0.10198364522258324,84.18441086502384,8.334061190004153,179.78572172681532
256.0030413629548,0.00845790384350097,80.58545399830795,0.7083335433893161,174.84372320221962
869.77364752112,0.007237075312525124,64.52073901526148,0.5103861397300394,156.47658229764016
384.9848291266006,0.11386821234106902,78.69012918581844,8.943745131081524,168.71934506195916
284.38493257393714,0.056792084737227216,83.44787195443193,4.833996395794252,177.01696936732228
926.9116722625074,0.08340875985701449,64.91529382427156,5.512083280196462,159.70435888992574
936.8951671222912,0.09739028526086686,61.688470060336265,6.302932467536548,158.56428591370877
698.0295555552044,0.06298196036019131,73.68498991985233,4.491554554778663,171.38962241762138
705.4670886502921,0.10875782341530243,68.32981472042,7.67893589099237,163.66193349707973
755.9963722784443,0.10028259212212073,70.96155092673584,7.220512950440262,160.33014572715527
843.8229905448462,0.12461048667574766,67.46421665364883,8.389627705459935,166.59355592244697
301.1892193261266,0.035509543629510386,79.22427494803263,2.86936367664878,168.34686173443737
218.90416091294256,0.003580118848636422,82.96996058016974,0.3010428047689184,179.2082264074795
310.71072087385215,0.10905674185154303,83.09547849469459,8.728950299944428,180.04188283991317
539.7407820475381,0.12957942624864469,72.65931155149515,9.637537376321664,167.94658073022572
971.0290979346183,0.08867164446695956,61.68979353241787,5.324158587832531,157.76501380012527
207.9276801136003,0.024686951470683265,80.28570071885696,1.9919844757991396,174.4935942550032
211.59571094494103,0.12262181780182778,80.4501868530096,10.016988839392951,175.61534286577483
512.1462710046335,0.0834301724138774,76.44283455729035,6.368822784679965,171.3675891289117
523.269215860618,0.13192353485974323,76.83882070347684,10.547127635237807,170.7887848162899
314.4424287184491,0.025708161487149786,78.8517257420729,1.9456880645663865,171.23529790727284
696.4180232141691,0.11767283475940198,71.94625016925177,8.140098302995918,165.1509315790652
783.5276031364212,0.10939863758208244,66.889464131328,7.145870457330335,165.33199137882528
756.7927987445183,0.06642320950872638,66.97458859958851,4.459309965025308,160.70736113737777
655.9993635908589,0.03175257565981252,74.08002343863357,2.2380113294475232,169.73471970197826
467.2301407371832,0.15099259934509768,74.59787039400076,11.558086982863648,166.15837999186834
754.0580257211475,0.04651780613721523,67.59034270800741,3.2638134335276434,167.91066621628303
353.27746583694795,0.092558960166656,77.04591881872952,7.229205931307635,168.82317525271768
804.3431521384525,0.051481013107982185,65.8454923189925,3.340210792116354,166.4279698206636
866.6961897908402,0.08799210032734694,68.13752704761288,5.804792991710384,157.8964834551792
624.509639546394,0.04726216892768576,73.17471733045379,3.4139733615998167,173.90763912834595
326.20225108024476,0.03757666084103686,82.70092738207893,3.0531141170168232,172.1314184354734
293.13885009353777,0.015613331826395304,81.11307908743126,1.2680411727142,172.4322050036697
862.8872972172763,0.020849601387394643,67.037066979922,1.4114329430893748,160.47918322164958
434.6753870064957,0.03712181623639344,75.86487278266456,2.8573134660342796,171.87381013584414
949.2638093027205,0.05856799104164111,63.36140867672334,3.9105258786438863,158.30328588067712
